ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
5860276371789140450,2018-10-01,122852.0,99
5860276371789140450,2018-11-01,486647.0,102
5860276371789140450,2018-12-01,254813.0,101
5860276371789140450,2019-02-01,664446.0,110
5860276371789140450,2019-03-01,254577.0,111
5860276371789140450,2019-04-01,100942.0,112
5860276371789140450,2019-05-01,201114.0,112
5860276371789140450,2019-06-01,338062.0,109
5860276371789140450,2019-07-01,214321.0,110
5860276371789140450,2019-08-01,734092.0,108
5860276371789140450,2019-09-01,1040780.0,105
5860276371789140450,2019-10-01,78366.0,107
5860276371789140450,2019-11-01,91681.0,105
5860276371789140450,2019-12-01,130476.0,107
5860276371789140450,2020-01-01,658485.0,114
5860276371789140450,2020-02-01,77429.0,112
5860276371789140450,2020-03-01,624886.0,117
5860276371789140450,2020-04-01,245748.0,118
5860276371789140450,2020-05-01,178919.0,120
5860276371789140450,2020-06-01,142857.0,116
5860276371789140450,2020-07-01,202251.0,117
5860276371789140450,2020-08-01,262805.0,115
5860276371789140450,2020-09-01,121663.0,114
5860276371789140450,2020-10-01,45751.0,114
5860276371789140450,2020-11-01,238529.0,115
5860276371789140450,2020-12-01,83144.0,118
5860276371789140450,2021-01-01,400547.0,124
5860276371789140450,2021-02-01,352738.0,124
5860276371789140450,2021-03-01,105492.0,122
5860276371789140450,2021-04-01,1331212.0,116
5860276371789140450,2021-06-01,100006.0,122
5864443060004179363,2018-09-01,294349.0,92
5864443060004179363,2018-10-01,120166.0,87
5864443060004179363,2018-11-01,276926.0,91
5864443060004179363,2018-12-01,448920.0,89
5864443060004179363,2019-01-01,262932.0,97
5864443060004179363,2019-02-01,150610.0,99
5864443060004179363,2019-03-01,193168.0,101
5864443060004179363,2019-04-01,210275.0,95
5864443060004179363,2019-05-01,457782.0,98
5864443060004179363,2019-06-01,851630.0,95
5864443060004179363,2019-07-01,181520.0,99
5864443060004179363,2019-08-01,216429.5,92
5864443060004179363,2019-09-01,251339.0,92
5864443060004179363,2019-10-01,258840.0,94
5864443060004179363,2019-11-01,518670.0,98
5864443060004179363,2019-12-01,240246.0,99
5864443060004179363,2020-01-01,61050.0,99
5864443060004179363,2020-02-01,283970.0,100
5864443060004179363,2020-03-01,629323.0,102
5864443060004179363,2020-04-01,274365.0,105
5864443060004179363,2020-05-01,120258.0,99
5864443060004179363,2020-06-01,32992.0,99
5864443060004179363,2020-07-01,151036.0,98
5864443060004179363,2020-08-01,64261.0,102
5864443060004179363,2020-09-01,652785.0,102
5864443060004179363,2020-10-01,207192.0,105
5864443060004179363,2020-11-01,140345.0,107
5864443060004179363,2020-12-01,86277.0,102
5864443060004179363,2021-01-01,807482.0,111
5864443060004179363,2021-02-01,306721.0,109
5864443060004179363,2021-03-01,48213.0,107
5864443060004179363,2021-04-01,348243.0,112
5864443060004179363,2021-05-01,190201.0,104
5864443060004179363,2021-06-01,29829.0,111
5875663709136533612,2018-11-01,478488.0,110
5875663709136533612,2020-02-01,182258.0,126
5875663709136533612,2020-03-01,218228.0,125
5875663709136533612,2020-04-01,217638.0,124
5880041582322293710,2018-09-01,366701.0,89
5880041582322293710,2018-10-01,158629.0,86
5880041582322293710,2018-11-01,244422.0,84
5880041582322293710,2018-12-01,299065.5,85
5880041582322293710,2019-01-01,353709.0,93
5880041582322293710,2019-02-01,161170.0,90
5880041582322293710,2019-03-01,332449.0,91
5880041582322293710,2019-04-01,37452.0,91
5880041582322293710,2019-05-01,342524.0,95
5880041582322293710,2019-06-01,98734.0,97
5880041582322293710,2019-07-01,530008.0,93
5880041582322293710,2019-08-01,303767.0,95
5880041582322293710,2019-09-01,144268.0,90
5880041582322293710,2019-10-01,675311.0,93
5880041582322293710,2019-11-01,135395.0,91
5880041582322293710,2019-12-01,319911.0,91
5880041582322293710,2020-01-01,178114.0,99
5880041582322293710,2020-02-01,694886.0,101
5880041582322293710,2020-03-01,306320.0,98
5880041582322293710,2020-04-01,194869.0,94
5880041582322293710,2020-05-01,125675.0,93
5880041582322293710,2020-06-01,254693.0,100
5880041582322293710,2020-07-01,257386.0,94
5880041582322293710,2020-08-01,260079.0,96
5880041582322293710,2020-09-01,403153.0,94
5880041582322293710,2020-10-01,160279.0,96
5880041582322293710,2020-11-01,929993.0,93
5880041582322293710,2020-12-01,289381.0,100
5880041582322293710,2021-01-01,121935.0,104
5880041582322293710,2021-02-01,489530.0,98
5880041582322293710,2021-03-01,104857.0,98
5880041582322293710,2021-04-01,369523.0,99
5880041582322293710,2021-05-01,712659.0,98
5880041582322293710,2021-06-01,277262.0,100
5883155883105348987,2019-08-01,206724.0,135
5883155883105348987,2019-09-01,109705.0,133
5883155883105348987,2019-10-01,233037.0,132
5883155883105348987,2019-11-01,325711.0,134
5883155883105348987,2019-12-01,471654.0,125
5883155883105348987,2020-01-01,170972.0,133
5883155883105348987,2020-02-01,518315.0,144
5883155883105348987,2020-03-01,299783.0,138
5883155883105348987,2020-04-01,389042.0,133
5883155883105348987,2020-05-01,283753.0,132
5883155883105348987,2020-06-01,164450.0,134
5883155883105348987,2020-07-01,71657.0,138
5883155883105348987,2020-08-01,301480.0,141
5883155883105348987,2020-09-01,312089.0,141
5883155883105348987,2020-10-01,239823.0,141
5883155883105348987,2020-11-01,402873.0,134
5883155883105348987,2020-12-01,73861.0,137
5883155883105348987,2021-01-01,357863.0,147
5883155883105348987,2021-02-01,656777.0,142
5883155883105348987,2021-03-01,97550.0,149
5883155883105348987,2021-04-01,518819.0,146
5883155883105348987,2021-05-01,434933.0,149
5883155883105348987,2021-06-01,262954.0,143
5888474320320735000,2018-08-01,49135.0,99
5888474320320735000,2018-09-01,1853.0,90
5888474320320735000,2018-10-01,9592.0,83
5888474320320735000,2018-11-01,541832.0,82
5888474320320735000,2018-12-01,61035.0,82
5888474320320735000,2019-01-01,352.0,96
5888474320320735000,2019-02-01,231660.0,94
5888474320320735000,2019-03-01,357637.0,89
5888474320320735000,2019-04-01,576386.0,96
5888474320320735000,2019-05-01,155876.0,90
5888474320320735000,2019-06-01,133168.0,89
5888474320320735000,2019-07-01,245977.0,89
5888474320320735000,2019-08-01,415216.0,91
5888474320320735000,2019-09-01,143308.0,91
5888474320320735000,2019-10-01,49135.0,91
5888474320320735000,2019-11-01,174451.0,91
5888474320320735000,2019-12-01,805335.0,94
5888474320320735000,2020-01-01,188046.0,98
5888474320320735000,2020-02-01,143339.0,99
5888474320320735000,2020-03-01,153012.0,92
5888474320320735000,2020-04-01,162685.0,98
5888474320320735000,2020-07-01,151744.0,94
5888474320320735000,2020-08-01,52966.0,97
5888474320320735000,2020-09-01,97348.0,95
5888474320320735000,2020-10-01,67213.5,94
5888474320320735000,2020-11-01,37079.0,96
5888474320320735000,2020-12-01,98460.0,101
5888474320320735000,2021-02-01,73092.0,100
5888474320320735000,2021-03-01,22574.0,100
5888474320320735000,2021-04-01,150571.0,99
5888474320320735000,2021-05-01,212188.0,102
5888474320320735000,2021-06-01,116821.0,101
5893903674205161232,2018-09-01,106047.0,100
5893903674205161232,2018-10-01,264500.0,92
5893903674205161232,2018-12-01,616405.0,100
5893903674205161232,2019-02-01,198465.0,102
5893903674205161232,2019-03-01,255366.0,96
5893903674205161232,2019-04-01,142270.0,102
5893903674205161232,2019-05-01,122755.0,104
5893903674205161232,2019-06-01,213208.0,96
5893903674205161232,2019-07-01,173820.0,97
5893903674205161232,2019-08-01,494689.0,96
5893903674205161232,2019-09-01,417460.0,98
5893903674205161232,2019-10-01,205229.0,103
5893903674205161232,2019-11-01,580223.0,99
5893903674205161232,2019-12-01,585450.0,104
5893903674205161232,2020-01-01,199139.0,103
5893903674205161232,2020-02-01,183041.0,106
5893903674205161232,2020-03-01,63190.0,106
5893903674205161232,2020-06-01,94858.0,108
5893903674205161232,2020-07-01,277076.0,109
5893903674205161232,2020-08-01,339762.0,102
5893903674205161232,2020-10-01,625662.0,109
5893903674205161232,2020-11-01,373045.0,101
5893903674205161232,2020-12-01,236262.0,109
5893903674205161232,2021-01-01,126865.0,115
5893903674205161232,2021-02-01,239514.0,114
5893903674205161232,2021-04-01,261627.0,114
5893903674205161232,2021-05-01,895369.0,109
5897410907783139228,2018-09-01,198236.0,121
5897410907783139228,2018-10-01,198236.0,121
5897410907783139228,2018-11-01,72894.0,121
5897410907783139228,2018-12-01,241880.0,119
5897410907783139228,2019-01-01,195041.0,127
5897410907783139228,2019-02-01,73187.0,126
5897410907783139228,2019-03-01,476641.0,125
5897410907783139228,2019-04-01,394667.0,118
5897410907783139228,2019-05-01,409806.0,118
5897410907783139228,2019-06-01,210855.0,121
5897410907783139228,2019-07-01,166827.0,120
5897410907783139228,2019-08-01,160440.0,117
5897410907783139228,2019-09-01,29111.0,122
5897410907783139228,2019-10-01,145773.5,129
5897410907783139228,2019-11-01,262436.0,128
5897410907783139228,2019-12-01,114863.0,129
5897410907783139228,2020-01-01,98093.0,136
5897410907783139228,2020-02-01,217323.0,125
5897410907783139228,2020-03-01,68564.0,136
5897410907783139228,2020-04-01,103083.0,130
5897410907783139228,2020-05-01,286653.0,130
5897410907783139228,2020-06-01,280991.0,127
5897410907783139228,2020-07-01,245549.0,124
5897410907783139228,2020-08-01,313954.0,126
5897410907783139228,2020-09-01,535893.0,131
5897410907783139228,2020-10-01,477813.0,125
5897410907783139228,2020-11-01,414292.5,134
5897410907783139228,2020-12-01,350772.0,125
5897410907783139228,2021-01-01,142213.0,143
5897410907783139228,2021-03-01,705689.0,130
5897410907783139228,2021-04-01,274361.0,137
5897410907783139228,2021-05-01,159449.0,142
5897410907783139228,2021-06-01,139085.0,138
5901769182336230217,2020-09-01,57062.0,0
5918810537171565818,2018-10-01,518167.0,117
5918810537171565818,2018-11-01,646377.0,112
5918810537171565818,2018-12-01,59802.0,109
5918810537171565818,2019-01-01,216.0,119
5918810537171565818,2019-02-01,195359.0,112
5918810537171565818,2019-03-01,82986.0,116
5918810537171565818,2019-04-01,88991.0,115
5918810537171565818,2019-05-01,412072.0,115
5918810537171565818,2019-06-01,592735.0,114
5918810537171565818,2019-07-01,134829.0,112
5918810537171565818,2019-08-01,67482.0,116
5918810537171565818,2019-09-01,495281.0,119
5918810537171565818,2019-10-01,161296.0,120
5918810537171565818,2019-11-01,63522.0,123
5918810537171565818,2019-12-01,230807.0,112
5918810537171565818,2020-01-01,38987.0,128
5918810537171565818,2020-02-01,454057.0,122
5918810537171565818,2020-03-01,109148.0,120
5931905128207886847,2018-09-01,211857.0,124
5931905128207886847,2019-01-01,308858.0,124
5931905128207886847,2019-02-01,7592.0,128
5931905128207886847,2019-03-01,134250.0,123
5931905128207886847,2019-04-01,279018.0,120
5931905128207886847,2019-10-01,211857.0,124
5931905128207886847,2019-11-01,19416.0,129
5931905128207886847,2019-12-01,196849.0,119
5931905128207886847,2020-07-01,41508.0,130
5931905128207886847,2021-01-01,184030.0,132
5951322986271477998,2020-06-01,509702.0,141
5951322986271477998,2021-04-01,68647.0,160
5958664040344043635,2018-10-01,321314.0,101
5958664040344043635,2018-12-01,435785.0,98
5958664040344043635,2019-02-01,550256.0,103
5958664040344043635,2019-03-01,221673.0,106
5958664040344043635,2019-06-01,161990.0,104
5958664040344043635,2019-07-01,179777.0,103
5958664040344043635,2019-10-01,266262.0,106
5958664040344043635,2019-11-01,72425.0,101
5958664040344043635,2020-01-01,364508.0,113
5958664040344043635,2020-02-01,250356.0,107
5958664040344043635,2020-03-01,409988.0,111
5958664040344043635,2020-11-01,202139.0,109
5958664040344043635,2020-12-01,302841.0,114
5958664040344043635,2021-01-01,143482.0,117
5958664040344043635,2021-02-01,221125.0,111
5958664040344043635,2021-03-01,298768.0,116
5958664040344043635,2021-04-01,350625.0,121
5974858472822751652,2018-10-01,95864.0,118
5974858472822751652,2018-11-01,172353.0,119
5974858472822751652,2018-12-01,399031.0,117
5974858472822751652,2019-01-01,181931.0,127
5974858472822751652,2019-02-01,57388.0,130
5974858472822751652,2019-03-01,90663.0,131
5974858472822751652,2019-04-01,134557.0,133
5974858472822751652,2019-05-01,324506.0,133
5974858472822751652,2019-06-01,407991.0,130
5974858472822751652,2019-07-01,641172.0,123
5974858472822751652,2019-08-01,349020.0,133
5974858472822751652,2019-09-01,132346.0,135
5974858472822751652,2019-10-01,208640.0,134
5974858472822751652,2019-11-01,212874.0,134
5974858472822751652,2019-12-01,297337.0,128
5974858472822751652,2020-01-01,253019.0,130
5974858472822751652,2020-03-01,263401.0,138
5974858472822751652,2020-04-01,208704.0,135
5974858472822751652,2020-05-01,136626.0,135
5974858472822751652,2020-06-01,329741.0,129
5974858472822751652,2020-07-01,363746.5,131
5974858472822751652,2020-08-01,397752.0,130
5974858472822751652,2020-09-01,278010.0,135
5974858472822751652,2020-10-01,539808.0,140
5974858472822751652,2020-11-01,256849.0,136
5974858472822751652,2020-12-01,214439.0,133
5974858472822751652,2021-01-01,228757.0,145
5974858472822751652,2021-02-01,365487.0,143
5974858472822751652,2021-03-01,219803.0,146
5974858472822751652,2021-04-01,79162.0,142
5974858472822751652,2021-05-01,729910.0,138
5974858472822751652,2021-06-01,484502.0,140
5988277776808227480,2018-08-01,430827.0,133
5988277776808227480,2018-09-01,75132.0,137
5988277776808227480,2018-10-01,1020805.0,129
5988277776808227480,2018-11-01,532101.5,133
5988277776808227480,2018-12-01,43398.0,132
5988277776808227480,2019-01-01,188668.0,145
5988277776808227480,2019-02-01,430827.0,139
5988277776808227480,2019-03-01,220072.0,140
5988277776808227480,2019-04-01,195705.0,135
5988277776808227480,2019-05-01,205241.0,136
5988277776808227480,2019-06-01,209644.0,145
5988277776808227480,2019-08-01,789371.0,144
5988277776808227480,2020-01-01,126813.0,152
5988277776808227480,2020-02-01,463630.0,141
5988277776808227480,2020-03-01,640383.0,152
5988277776808227480,2020-04-01,592824.0,142
5993832136957065909,2021-01-01,116040.0,145
5999145415800242177,2018-09-01,233563.0,104
5999145415800242177,2018-10-01,354506.0,102
5999145415800242177,2018-11-01,308575.0,101
5999145415800242177,2018-12-01,104600.0,106
5999145415800242177,2019-01-01,256687.0,107
5999145415800242177,2019-02-01,369205.0,106
5999145415800242177,2019-03-01,218210.0,113
5999145415800242177,2019-04-01,460193.0,111
5999145415800242177,2019-05-01,225491.0,115
5999145415800242177,2019-07-01,581151.0,107
5999145415800242177,2019-08-01,656521.0,106
5999145415800242177,2019-09-01,38792.0,109
5999145415800242177,2019-10-01,97757.0,112
5999145415800242177,2019-11-01,282501.0,113
5999145415800242177,2019-12-01,206125.0,112
5999145415800242177,2020-01-01,141648.0,113
5999145415800242177,2020-02-01,324868.0,112
5999145415800242177,2020-03-01,267653.0,110
5999145415800242177,2020-04-01,336916.0,114
5999145415800242177,2020-06-01,308748.0,121
5999145415800242177,2020-07-01,161398.0,118
5999145415800242177,2020-08-01,254860.0,112
5999145415800242177,2020-09-01,161744.0,119
5999145415800242177,2020-10-01,192738.0,110
5999145415800242177,2020-11-01,232495.0,118
5999145415800242177,2021-02-01,590255.0,123
5999145415800242177,2021-03-01,127990.0,116
5999145415800242177,2021-04-01,357028.0,116
5999145415800242177,2021-05-01,77139.0,119
5999145415800242177,2021-06-01,152795.0,124
6012031176108922616,2018-12-01,331577.0,77
6012031176108922616,2019-02-01,640368.0,79
6012031176108922616,2019-04-01,742793.0,81
6012031176108922616,2019-07-01,136469.0,78
6012031176108922616,2019-09-01,234743.0,84
6012031176108922616,2019-11-01,563634.0,83
6012031176108922616,2019-12-01,13178.0,79
6012031176108922616,2020-01-01,174949.0,87
6012031176108922616,2020-02-01,883229.0,87
6012031176108922616,2020-03-01,572373.0,83
6012031176108922616,2020-05-01,314896.0,86
6012031176108922616,2020-06-01,390094.0,82
6012031176108922616,2020-07-01,218709.0,82
6012031176108922616,2020-09-01,434670.0,84
6012031176108922616,2020-12-01,774747.0,84
6012031176108922616,2021-01-01,640450.0,95
6012031176108922616,2021-02-01,162551.0,89
6012031176108922616,2021-03-01,118787.0,92
6012031176108922616,2021-04-01,165359.5,86
6012031176108922616,2021-05-01,211932.0,94
6020593949794792044,2018-08-01,149168.5,127
6020593949794792044,2018-09-01,31991.0,113
6020593949794792044,2018-10-01,192582.0,116
6020593949794792044,2018-11-01,450205.0,118
6020593949794792044,2018-12-01,153160.0,115
6020593949794792044,2019-01-01,117623.0,117
6020593949794792044,2019-02-01,310327.0,122
6020593949794792044,2019-03-01,209936.0,121
6020593949794792044,2019-04-01,499987.0,117
6020593949794792044,2019-05-01,108462.0,123
6020593949794792044,2019-06-01,61618.0,128
6020593949794792044,2019-07-01,525573.0,126
6020593949794792044,2019-08-01,139264.0,129
6020593949794792044,2019-09-01,837292.0,124
6020593949794792044,2019-10-01,192810.0,126
6020593949794792044,2019-11-01,105527.0,128
6020593949794792044,2019-12-01,346460.0,125
6020593949794792044,2020-01-01,250020.0,127
6020593949794792044,2020-02-01,329948.0,132
6020593949794792044,2020-03-01,338628.0,127
6020593949794792044,2020-04-01,347308.0,125
6020593949794792044,2020-05-01,778675.0,131
6020593949794792044,2020-06-01,271980.0,131
6020593949794792044,2020-07-01,1189348.0,126
6020593949794792044,2020-08-01,747337.0,128
6020593949794792044,2020-09-01,616173.0,131
6020593949794792044,2020-10-01,88989.0,129
6020593949794792044,2020-11-01,409172.0,133
6020593949794792044,2020-12-01,481339.0,132
6020593949794792044,2021-01-01,495123.0,130
6020593949794792044,2021-02-01,424584.0,140
6020593949794792044,2021-03-01,422172.0,136
6020593949794792044,2021-04-01,374423.0,141
6020593949794792044,2021-05-01,245979.0,130
6020593949794792044,2021-06-01,1207600.0,140
6030285068945261052,2018-09-01,770858.0,93
6030285068945261052,2018-10-01,214445.0,90
6030285068945261052,2018-11-01,499444.0,86
6030285068945261052,2018-12-01,137529.0,90
6030285068945261052,2019-01-01,340277.0,95
6030285068945261052,2019-02-01,178685.0,97
6030285068945261052,2019-03-01,319758.0,99
6030285068945261052,2019-04-01,407311.0,93
6030285068945261052,2019-05-01,52751.0,98
6030285068945261052,2019-06-01,766669.0,97
6030285068945261052,2019-07-01,140913.0,91
6030285068945261052,2019-08-01,398248.0,99
6030285068945261052,2019-09-01,412394.0,91
6030285068945261052,2019-10-01,206369.0,95
6030285068945261052,2019-11-01,345176.0,95
6030285068945261052,2019-12-01,106815.0,96
6030285068945261052,2020-01-01,179258.0,103
6030285068945261052,2020-02-01,193447.0,101
6030285068945261052,2020-03-01,65582.0,101
6030285068945261052,2020-04-01,320682.0,101
6030285068945261052,2020-05-01,198734.0,104
6030285068945261052,2020-06-01,589362.0,100
6030285068945261052,2020-07-01,277910.0,99
6030285068945261052,2020-08-01,341972.0,99
6030285068945261052,2020-09-01,279456.0,100
6030285068945261052,2020-10-01,65654.0,101
6030285068945261052,2020-11-01,241073.0,105
6030285068945261052,2020-12-01,208714.0,99
6030285068945261052,2021-01-01,177750.0,106
6030285068945261052,2021-02-01,627158.0,102
6030285068945261052,2021-03-01,93114.0,100
6030285068945261052,2021-04-01,377481.0,102
6030285068945261052,2021-05-01,298374.0,105
6030285068945261052,2021-06-01,194873.0,100
6031976689490342098,2018-09-01,532621.0,118
6031976689490342098,2018-10-01,160707.0,123
6031976689490342098,2018-11-01,20897.0,122
6031976689490342098,2018-12-01,412964.0,125
6031976689490342098,2019-01-01,290742.0,128
6031976689490342098,2019-03-01,90176.0,128
6031976689490342098,2019-04-01,109893.0,130
6031976689490342098,2019-05-01,180796.0,130
6031976689490342098,2019-07-01,213430.0,130
6031976689490342098,2019-08-01,247486.0,122
6031976689490342098,2019-09-01,209161.0,122
6031976689490342098,2019-10-01,19517.0,121
6031976689490342098,2019-11-01,46157.0,124
6031976689490342098,2019-12-01,618840.0,126
6031976689490342098,2020-01-01,512592.0,137
6031976689490342098,2020-02-01,736390.0,131
6031976689490342098,2020-06-01,459167.0,131
6031976689490342098,2020-07-01,375724.0,127
6031976689490342098,2020-08-01,100469.0,137
6031976689490342098,2020-09-01,181552.0,133
6031976689490342098,2020-10-01,470912.0,137
6031976689490342098,2020-11-01,83582.0,130
6053752047545474051,2020-12-01,260373.0,108
6053752047545474051,2021-01-01,409201.0,106
6053752047545474051,2021-02-01,291815.0,103
6053752047545474051,2021-03-01,171951.0,113
6053752047545474051,2021-04-01,52087.0,106
6053752047545474051,2021-05-01,152876.5,111
6053752047545474051,2021-06-01,253666.0,106
6055129522348042687,2018-12-01,848483.0,96
6055129522348042687,2019-01-01,185334.0,104
6055129522348042687,2019-03-01,130839.0,108
6055129522348042687,2019-04-01,250429.0,104
6055129522348042687,2020-01-01,472041.0,106
6055129522348042687,2020-10-01,45133.0,110
6055129522348042687,2021-01-01,173137.0,114
6055129522348042687,2021-02-01,118187.0,119
6055129522348042687,2021-03-01,22089.0,114
6055278873962623670,2021-06-01,143422.0,128
6056959220685085102,2019-01-01,100924.0,108
6056959220685085102,2019-02-01,264498.0,106
6056959220685085102,2019-07-01,260632.0,101
6056959220685085102,2019-08-01,423113.0,110
6056959220685085102,2019-10-01,201835.0,108
6056959220685085102,2019-11-01,226985.0,101
6056959220685085102,2019-12-01,686266.0,101
6056959220685085102,2020-01-01,711405.0,112
6056959220685085102,2020-02-01,471459.0,110
6056959220685085102,2020-05-01,201353.0,114
6056959220685085102,2020-06-01,286915.0,111
6056959220685085102,2020-07-01,169063.0,108
6061850657256270336,2021-06-01,74736.0,109
6080407793834027692,2020-11-01,492469.0,118
6080407793834027692,2020-12-01,121661.0,118
6080407793834027692,2021-02-01,81969.0,122
6080407793834027692,2021-06-01,120685.0,119
6081226091774593903,2020-07-01,444836.0,119
6085815944092871635,2018-11-01,17361.0,112
6085815944092871635,2019-03-01,3855.0,125
6089029916190588614,2018-12-01,34327.0,117
6089029916190588614,2019-03-01,162081.0,116
6089029916190588614,2019-04-01,49592.0,124
6089029916190588614,2019-05-01,36980.0,117
6089029916190588614,2019-06-01,298220.0,125
6089029916190588614,2019-07-01,92624.0,125
6089029916190588614,2019-08-01,10042.0,125
6089029916190588614,2019-11-01,822851.0,123
6089029916190588614,2020-06-01,641494.0,133
6089029916190588614,2020-10-01,240096.0,128
6089029916190588614,2021-06-01,485026.0,140
6091519986999196884,2018-09-01,90233.0,152
6091519986999196884,2018-10-01,306990.0,146
6091519986999196884,2018-11-01,80954.0,153
6091519986999196884,2018-12-01,140979.5,152
6091519986999196884,2019-01-01,201005.0,161
6091519986999196884,2019-02-01,248370.0,156
6091519986999196884,2019-03-01,419799.0,163
6091519986999196884,2019-06-01,59705.0,163
6091519986999196884,2019-07-01,371552.0,162
6091519986999196884,2019-08-01,345097.0,151
6091519986999196884,2019-09-01,176020.0,148
6091519986999196884,2019-10-01,643510.0,149
6091519986999196884,2019-11-01,32025.0,150
6091519986999196884,2019-12-01,279984.0,160
6091519986999196884,2020-01-01,527943.0,161
6091519986999196884,2020-03-01,72175.0,156
6091519986999196884,2020-05-01,41710.0,157
6091519986999196884,2020-06-01,510060.0,160
6091519986999196884,2020-07-01,672926.0,163
6091519986999196884,2020-08-01,499833.0,170
6091519986999196884,2020-09-01,308647.0,164
6091519986999196884,2020-10-01,396195.0,170
6091519986999196884,2020-11-01,179704.0,171
6091519986999196884,2020-12-01,11814.0,161
6091519986999196884,2021-02-01,316054.0,177
6091519986999196884,2021-03-01,598164.0,175
6091519986999196884,2021-04-01,559611.0,164
6091519986999196884,2021-05-01,83035.0,163
6091519986999196884,2021-06-01,439902.0,175
6098833389547425063,2018-09-01,83841.0,112
6098833389547425063,2018-10-01,451848.0,114
6098833389547425063,2018-12-01,638868.0,121
6098833389547425063,2019-01-01,184570.0,124
6098833389547425063,2019-02-01,298512.0,118
6098833389547425063,2019-03-01,370056.0,127
6098833389547425063,2019-04-01,243078.0,123
6098833389547425063,2019-05-01,34624.0,126
6098833389547425063,2019-06-01,104168.0,126
6098833389547425063,2019-07-01,37119.0,122
6098833389547425063,2019-08-01,305615.0,129
6098833389547425063,2019-09-01,142107.0,122
6098833389547425063,2019-11-01,684580.0,119
6098833389547425063,2019-12-01,32582.0,128
6098833389547425063,2020-01-01,416940.0,136
6098833389547425063,2020-02-01,76352.0,131
6098833389547425063,2020-06-01,390909.0,129
6098833389547425063,2020-09-01,192295.0,129
6098833389547425063,2020-10-01,288511.0,132
6098833389547425063,2021-01-01,368925.0,136
6098833389547425063,2021-02-01,420151.0,131
6098833389547425063,2021-03-01,165806.0,138
6098833389547425063,2021-04-01,131033.0,130
6098833389547425063,2021-05-01,488060.0,139
6098833389547425063,2021-06-01,466878.0,136
6100972975033180377,2018-09-01,102782.0,95
6100972975033180377,2019-02-01,192891.0,105
6118873739225005756,2019-07-01,358997.0,109
6118873739225005756,2019-12-01,438125.0,109
6118873739225005756,2020-05-01,395402.0,114
6118873739225005756,2020-10-01,141283.0,114
6118873739225005756,2021-01-01,67618.0,128
6118873739225005756,2021-03-01,523607.0,125
6118873739225005756,2021-04-01,348100.0,120
6122719618012473549,2018-09-01,157157.0,99
6122719618012473549,2018-10-01,85118.0,97
6122719618012473549,2018-11-01,209949.0,94
6122719618012473549,2018-12-01,87130.0,93
6122719618012473549,2019-01-01,59629.0,96
6122719618012473549,2019-02-01,147779.0,98
6122719618012473549,2019-03-01,420790.0,100
6122719618012473549,2019-05-01,355423.0,101
6122719618012473549,2019-06-01,358794.0,101
6122719618012473549,2019-08-01,518728.0,106
6122719618012473549,2019-09-01,340643.0,99
6122719618012473549,2019-10-01,88401.0,105
6122719618012473549,2019-11-01,50141.0,101
6122719618012473549,2019-12-01,268539.0,107
6122719618012473549,2020-02-01,600951.0,113
6122719618012473549,2020-03-01,828500.0,104
6122719618012473549,2020-08-01,474566.0,108
6122719618012473549,2020-09-01,317383.0,107
6122719618012473549,2020-12-01,309665.0,113
6122719618012473549,2021-01-01,400845.0,116
6122719618012473549,2021-03-01,3445.0,109
6122719618012473549,2021-04-01,416155.0,112
6122719618012473549,2021-06-01,457119.0,114
6134696632487351445,2018-08-01,234168.0,109
6134696632487351445,2018-09-01,59364.0,110
6134696632487351445,2018-10-01,458265.0,107
6134696632487351445,2018-11-01,302420.0,109
6134696632487351445,2018-12-01,383911.0,114
6134696632487351445,2019-01-01,295383.0,117
6134696632487351445,2019-02-01,143006.0,120
6134696632487351445,2019-03-01,71506.0,111
6134696632487351445,2019-04-01,70452.0,116
6134696632487351445,2019-05-01,729991.0,115
6134696632487351445,2019-06-01,319708.0,117
6134696632487351445,2019-08-01,225220.0,118
6134696632487351445,2019-09-01,165309.0,117
6134696632487351445,2019-10-01,154477.0,116
6134696632487351445,2019-11-01,28171.0,118
6134696632487351445,2019-12-01,133881.0,121
6134696632487351445,2020-01-01,261281.0,126
6134696632487351445,2020-02-01,449693.0,121
6134696632487351445,2020-03-01,343869.0,119
6134696632487351445,2020-04-01,342378.0,117
6134696632487351445,2020-06-01,227262.0,120
6134696632487351445,2020-08-01,195327.0,119
6134696632487351445,2020-09-01,130964.0,125
6134696632487351445,2020-10-01,264815.0,119
6134696632487351445,2020-11-01,588389.0,127
6134696632487351445,2020-12-01,415920.0,117
6134696632487351445,2021-01-01,91259.0,132
6134696632487351445,2021-02-01,261014.0,126
6134696632487351445,2021-03-01,196888.0,125
6134696632487351445,2021-04-01,254472.0,125
6134696632487351445,2021-05-01,69142.0,124
6134696632487351445,2021-06-01,164761.0,127
6143250120040658989,2019-06-01,109084.5,124
6143250120040658989,2019-11-01,217052.0,96
6143250120040658989,2019-12-01,319450.0,96
6143250120040658989,2020-01-01,119542.0,107
6143250120040658989,2020-03-01,68362.0,97
6143250120040658989,2020-11-01,306339.0,97
6143250120040658989,2020-12-01,239493.0,107
6143250120040658989,2021-04-01,109084.5,124
6145308913889808258,2021-04-01,92034.0,145
6145308913889808258,2021-05-01,407451.0,136
6164364689409425900,2018-10-01,237296.0,108
6164364689409425900,2021-05-01,537644.0,132
